1.1e+11,57600,baseline,2.99159e+09,2.98746e+07,0,0,3.07308e+09,3220487070
1.1e+11,57600,Coop,2.95102e+09,3.1693e+07,0,1.4109e+06,3.07308e+09,3220487070
1.1e+11,57600,FCFS,2.96094e+09,3.97977e+07,0,2.48781e+06,3.07308e+09,3220487070
1.1e+11,57600,No,2.95042e+09,2.98607e+07,0,45757.4,3.07308e+09,3220487070
1.1e+11,57600,Simple,2.96183e+09,3.40791e+07,0,899872,3.07308e+09,3220487070
1.1e+11,57600,baseline,2.9844e+09,3.15809e+07,0,0,3.07308e+09,433277709
1.1e+11,57600,Coop,2.97899e+09,3.42393e+07,0,18303,3.07308e+09,433277709
1.1e+11,57600,FCFS,2.97433e+09,3.87482e+07,0,398658,3.07308e+09,433277709
1.1e+11,57600,No,2.98045e+09,3.14777e+07,0,9151.49,3.07308e+09,433277709
1.1e+11,57600,Simple,2.9604e+09,3.39622e+07,0,49299.5,3.07308e+09,433277709
1.1e+11,57600,baseline,2.99035e+09,2.98732e+07,0,0,3.07308e+09,1941035644
1.1e+11,57600,Coop,2.92931e+09,3.12013e+07,0,983843,3.07308e+09,1941035644
1.1e+11,57600,FCFS,2.95872e+09,3.60944e+07,0,1.02045e+06,3.07308e+09,1941035644
1.1e+11,57600,No,2.94448e+09,2.98664e+07,0,1.00215e+06,3.07308e+09,1941035644
1.1e+11,57600,Simple,2.9473e+09,3.12193e+07,0,189213,3.07308e+09,1941035644
1.1e+11,57600,baseline,2.99164e+09,2.98824e+07,0,0,3.07308e+09,3448793579
1.1e+11,57600,Coop,2.9572e+09,3.10512e+07,0,27669.5,3.07308e+09,3448793579
1.1e+11,57600,FCFS,2.96482e+09,3.43702e+07,0,52235.3,3.07308e+09,3448793579
1.1e+11,57600,No,2.95385e+09,2.98622e+07,0,27454.5,3.07308e+09,3448793579
1.1e+11,57600,Simple,2.9532e+09,3.14297e+07,0,36606,3.07308e+09,3448793579
1.1e+11,57600,baseline,2.98308e+09,2.98604e+07,0,0,3.07308e+09,661584218
1.1e+11,57600,Coop,2.98805e+09,3.11483e+07,0,0,3.07308e+09,661584218
1.1e+11,57600,FCFS,2.97904e+09,3.88384e+07,0,0,3.07308e+09,661584218
1.1e+11,57600,No,2.98308e+09,2.98604e+07,0,0,3.07308e+09,661584218
1.1e+11,57600,Simple,2.98358e+09,3.12526e+07,0,0,3.07308e+09,661584218
1.1e+11,57600,baseline,2.9825e+09,3.0084e+07,0,0,3.07308e+09,2169342153
1.1e+11,57600,Coop,2.94538e+09,3.31646e+07,0,232002,3.07308e+09,2169342153
1.1e+11,57600,FCFS,2.94115e+09,3.62718e+07,0,1.21519e+06,3.07308e+09,2169342153
1.1e+11,57600,No,2.94495e+09,2.97637e+07,0,232002,3.07308e+09,2169342153
1.1e+11,57600,Simple,2.92514e+09,3.12897e+07,0,164261,3.07308e+09,2169342153
1.1e+11,57600,baseline,2.99518e+09,2.98761e+07,0,0,3.07308e+09,3677100088
1.1e+11,57600,Coop,2.96729e+09,3.20346e+07,0,120577,3.07308e+09,3677100088
1.1e+11,57600,FCFS,2.97095e+09,3.42917e+07,0,44186.6,3.07308e+09,3677100088
1.1e+11,57600,No,2.96372e+09,2.9837e+07,0,965540,3.07308e+09,3677100088
1.1e+11,57600,Simple,2.96857e+09,3.11205e+07,0,999978,3.07308e+09,3677100088
1.1e+11,57600,baseline,2.99726e+09,2.98588e+07,0,0,3.07308e+09,889890727
1.1e+11,57600,Coop,2.98763e+09,3.17034e+07,0,102274,3.07308e+09,889890727
1.1e+11,57600,FCFS,2.97691e+09,3.56281e+07,0,9151.49,3.07308e+09,889890727
1.1e+11,57600,No,2.99086e+09,2.98635e+07,0,9151.49,3.07308e+09,889890727
1.1e+11,57600,Simple,2.97658e+09,3.40813e+07,0,18303,3.07308e+09,889890727
1.1e+11,57600,baseline,2.98602e+09,3.15733e+07,0,0,3.07308e+09,2397648662
1.1e+11,57600,Coop,2.98544e+09,3.26101e+07,0,9151.49,3.07308e+09,2397648662
1.1e+11,57600,FCFS,2.97756e+09,3.64101e+07,0,9151.49,3.07308e+09,2397648662
1.1e+11,57600,baseline,2.97711e+09,3.24786e+07,0,0,3.07308e+09,721068935
1.1e+11,57600,Coop,2.97073e+09,3.46294e+07,0,112379,3.07308e+09,721068935
1.1e+11,57600,FCFS,2.96883e+09,3.79728e+07,0,112379,3.07308e+09,721068935
1.1e+11,57600,No,2.9459e+09,3.25534e+07,0,872417,3.07308e+09,721068935
1.1e+11,57600,Simple,2.96888e+09,3.446e+07,0,901591,3.07308e+09,721068935
1.1e+11,57600,baseline,2.99387e+09,3.02896e+07,0,0,3.07308e+09,1077149515
1.1e+11,57600,Coop,2.97272e+09,3.1386e+07,0,863266,3.07308e+09,1077149515
1.1e+11,57600,FCFS,2.96978e+09,3.26316e+07,0,863266,3.07308e+09,1077149515
1.1e+11,57600,No,2.98205e+09,2.99269e+07,0,18303,3.07308e+09,1077149515
1.1e+11,57600,Simple,2.97749e+09,3.19264e+07,0,27454.5,3.07308e+09,1077149515
1.1e+11,57600,baseline,3.00343e+09,2.67089e+07,0,0,3.07308e+09,3314430200
1.1e+11,57600,Coop,2.97174e+09,2.85844e+07,0,111425,3.07308e+09,3314430200
1.1e+11,57600,FCFS,2.96092e+09,3.10159e+07,0,111425,3.07308e+09,3314430200
1.1e+11,57600,No,2.96943e+09,2.58893e+07,0,204548,3.07308e+09,3314430200
1.1e+11,57600,Simple,2.98457e+09,2.7404e+07,0,9151.49,3.07308e+09,3314430200
1.1e+11,57600,baseline,3.00681e+09,2.27254e+07,0,0,3.07308e+09,1182928402
1.1e+11,57600,Coop,2.96925e+09,2.45733e+07,0,101613,3.07308e+09,1182928402
1.1e+11,57600,FCFS,2.98565e+09,2.68138e+07,0,855068,3.07308e+09,1182928402
1.1e+11,57600,No,2.99037e+09,2.2726e+07,0,103227,3.07308e+09,1182928402
1.1e+11,57600,Simple,2.97992e+09,2.49869e+07,0,29743.1,3.07308e+09,1182928402
1.1e+11,57600,baseline,2.98552e+09,3.50289e+07,0,0,3.07308e+09,281894467
1.1e+11,57600,Coop,2.96219e+09,3.78832e+07,0,3.10998e+06,3.07308e+09,281894467
1.1e+11,57600,FCFS,2.95085e+09,4.29587e+07,0,983843,3.07308e+09,281894467
1.1e+11,57600,No,2.93815e+09,3.44389e+07,0,54908.9,3.07308e+09,281894467
1.1e+11,57600,Simple,2.94788e+09,4.10901e+07,0,125833,3.07308e+09,281894467
1.1e+11,57600,baseline,2.98203e+09,3.69763e+07,0,0,3.07308e+09,2561074667
1.1e+11,57600,Coop,2.98781e+09,3.80666e+07,0,0,3.07308e+09,2561074667
1.1e+11,57600,FCFS,2.98069e+09,4.40069e+07,0,0,3.07308e+09,2561074667
1.1e+11,57600,No,2.98804e+09,3.61216e+07,0,0,3.07308e+09,2561074667
1.1e+11,57600,Simple,2.97909e+09,4.26255e+07,0,0,3.07308e+09,2561074667
1.1e+11,57600,baseline,2.98446e+09,3.13604e+07,0,0,3.07308e+09,3984241482
1.1e+11,57600,Coop,2.97282e+09,3.31347e+07,0,27454.5,3.07308e+09,3984241482
1.1e+11,57600,FCFS,2.95175e+09,3.61607e+07,0,176432,3.07308e+09,3984241482
1.1e+11,57600,No,2.94324e+09,3.04698e+07,0,36606,3.07308e+09,3984241482
1.1e+11,57600,Simple,2.94487e+09,3.21569e+07,0,872417,3.07308e+09,3984241482
1.1e+11,57600,baseline,2.98701e+09,3.85851e+07,0,0,3.07308e+09,1630830936
1.1e+11,57600,Coop,2.93809e+09,4.05448e+07,0,1.0113e+06,3.07308e+09,1630830936
1.1e+11,57600,FCFS,2.96372e+09,4.26288e+07,0,148031,3.07308e+09,1630830936
1.1e+11,57600,No,2.94646e+09,3.86024e+07,0,881569,3.07308e+09,1630830936
1.1e+11,57600,Simple,2.95314e+09,4.09457e+07,0,911312,3.07308e+09,1630830936
1.1e+11,57600,baseline,2.98862e+09,3.38179e+07,0,0,3.07308e+09,1374594767
1.1e+11,57600,Coop,2.94375e+09,3.39184e+07,0,1.73568e+06,3.07308e+09,1374594767
1.1e+11,57600,FCFS,2.94032e+09,4.17132e+07,0,2.74568e+06,3.07308e+09,1374594767
1.1e+11,57600,No,2.93438e+09,3.28307e+07,0,881569,3.07308e+09,1374594767
1.1e+11,57600,Simple,2.92761e+09,3.71273e+07,0,4.76155e+06,3.07308e+09,1374594767
1.1e+11,57600,baseline,2.97947e+09,3.5548e+07,0,0,3.07308e+09,1397414595
1.1e+11,57600,Coop,2.97917e+09,3.71072e+07,0,872417,3.07308e+09,1397414595
1.1e+11,57600,FCFS,2.95837e+09,4.12002e+07,0,1.70823e+06,3.07308e+09,1397414595
1.1e+11,57600,No,2.97712e+09,3.49076e+07,0,863266,3.07308e+09,1397414595
1.1e+11,57600,Simple,2.95481e+09,4.17158e+07,0,2.50462e+06,3.07308e+09,1397414595
1.1e+11,57600,baseline,2.99285e+09,2.74706e+07,0,0,3.07308e+09,1069447235
1.1e+11,57600,Coop,2.98606e+09,2.83575e+07,0,854114,3.07308e+09,1069447235
1.1e+11,57600,FCFS,2.97351e+09,3.03437e+07,0,102274,3.07308e+09,1069447235
1.1e+11,57600,No,2.98143e+09,2.74659e+07,0,854114,3.07308e+09,1069447235
1.1e+11,57600,Simple,2.98737e+09,2.99273e+07,0,854114,3.07308e+09,1069447235
1.1e+11,57600,baseline,2.99094e+09,3.11623e+07,0,0,3.07308e+09,1869887275
1.1e+11,57600,Coop,2.98965e+09,3.30899e+07,0,27454.5,3.07308e+09,1869887275
1.1e+11,57600,FCFS,2.97577e+09,3.85357e+07,0,27454.5,3.07308e+09,1869887275
1.1e+11,57600,No,2.97418e+09,3.12487e+07,0,27454.5,3.07308e+09,1869887275
1.1e+11,57600,Simple,2.96844e+09,3.24703e+07,0,994686,3.07308e+09,1869887275
1.1e+11,57600,baseline,2.99664e+09,2.54835e+07,0,0,3.07308e+09,946969005
1.1e+11,57600,Coop,2.97149e+09,2.56176e+07,0,45757.4,3.07308e+09,946969005
1.1e+11,57600,FCFS,2.94875e+09,2.91956e+07,0,54908.9,3.07308e+09,946969005
1.1e+11,57600,No,2.99163e+09,2.49483e+07,0,138880,3.07308e+09,946969005
1.1e+11,57600,Simple,2.98486e+09,2.69595e+07,0,909023,3.07308e+09,946969005
1.1e+11,57600,baseline,3.00064e+09,2.48368e+07,0,0,3.07308e+09,173417957
1.1e+11,57600,Coop,2.96777e+09,2.59243e+07,0,18303,3.07308e+09,173417957
1.1e+11,57600,FCFS,2.95082e+09,3.16145e+07,0,863266,3.07308e+09,173417957
1.1e+11,57600,No,2.96893e+09,2.4761e+07,0,111425,3.07308e+09,173417957
1.1e+11,57600,Simple,2.96729e+09,2.74308e+07,0,61820.9,3.07308e+09,173417957
1.1e+11,57600,baseline,2.99713e+09,2.89902e+07,0,0,3.07308e+09,1283659609
1.1e+11,57600,Coop,2.96348e+09,3.11984e+07,0,27454.5,3.07308e+09,1283659609
1.1e+11,57600,FCFS,2.96149e+09,3.55859e+07,0,872417,3.07308e+09,1283659609
1.1e+11,57600,No,2.97137e+09,2.89772e+07,0,864219,3.07308e+09,1283659609
1.1e+11,57600,Simple,2.95853e+09,3.62973e+07,0,881569,3.07308e+09,1283659609
1.1e+11,57600,baseline,2.98931e+09,3.15831e+07,0,0,3.07308e+09,1458038968
1.1e+11,57600,Coop,2.98733e+09,3.17499e+07,0,0,3.07308e+09,1458038968
1.1e+11,57600,FCFS,2.9856e+09,3.5861e+07,0,0,3.07308e+09,1458038968
1.1e+11,57600,No,2.99433e+09,3.11631e+07,0,0,3.07308e+09,1458038968
1.1e+11,57600,Simple,2.97549e+09,3.17076e+07,0,0,3.07308e+09,1458038968
1.1e+11,57600,baseline,2.981e+09,3.56916e+07,0,0,3.07308e+09,2882216425
1.1e+11,57600,Coop,2.96659e+09,3.77918e+07,0,956388,3.07308e+09,2882216425
1.1e+11,57600,FCFS,2.96648e+09,4.1959e+07,0,863266,3.07308e+09,2882216425
1.1e+11,57600,No,2.96954e+09,3.5704e+07,0,18303,3.07308e+09,2882216425
1.1e+11,57600,Simple,2.95743e+09,4.17855e+07,0,992994,3.07308e+09,2882216425
1.1e+11,57600,baseline,2.98891e+09,2.79851e+07,0,0,3.07308e+09,2587961773
1.1e+11,57600,Coop,2.97554e+09,2.94467e+07,0,9151.49,3.07308e+09,2587961773
1.1e+11,57600,FCFS,2.98031e+09,3.37914e+07,0,140271,3.07308e+09,2587961773
1.1e+11,57600,No,2.96591e+09,2.87211e+07,0,1.06736e+06,3.07308e+09,2587961773
1.1e+11,57600,Simple,2.97088e+09,3.01484e+07,0,9151.49,3.07308e+09,2587961773
1.1e+11,57600,baseline,2.97542e+09,3.53749e+07,0,0,3.07308e+09,1236525311
1.1e+11,57600,Coop,2.94476e+09,3.89068e+07,0,983843,3.07308e+09,1236525311
1.1e+11,57600,FCFS,2.95455e+09,4.51991e+07,0,409095,3.07308e+09,1236525311
1.1e+11,57600,No,2.93897e+09,3.57904e+07,0,223804,3.07308e+09,1236525311
1.1e+11,57600,Simple,2.94656e+09,4.11039e+07,0,67302.4,3.07308e+09,1236525311
1.1e+11,57600,baseline,2.98868e+09,3.23586e+07,0,0,3.07308e+09,2727201285
1.1e+11,57600,Coop,2.9653e+09,3.34007e+07,0,27454.5,3.07308e+09,2727201285
1.1e+11,57600,FCFS,2.96151e+09,3.61629e+07,0,71292.9,3.07308e+09,2727201285
1.1e+11,57600,No,2.9752e+09,3.23475e+07,0,18303,3.07308e+09,2727201285
1.1e+11,57600,Simple,2.97198e+09,3.35987e+07,0,137335,3.07308e+09,2727201285
1.1e+11,57600,baseline,2.98358e+09,3.73804e+07,0,0,3.07308e+09,2841727526
1.1e+11,57600,Coop,2.96483e+09,3.93695e+07,0,881569,3.07308e+09,2841727526
1.1e+11,57600,FCFS,2.97962e+09,4.28767e+07,0,181792,3.07308e+09,2841727526
1.1e+11,57600,No,2.97241e+09,3.73674e+07,0,965540,3.07308e+09,2841727526
1.1e+11,57600,Simple,2.95021e+09,4.05821e+07,0,36606,3.07308e+09,2841727526
1.1e+11,57600,baseline,2.97127e+09,3.62109e+07,0,0,3.07308e+09,3063783292
1.1e+11,57600,Coop,2.94816e+09,3.74817e+07,0,111425,3.07308e+09,3063783292
1.1e+11,57600,FCFS,2.94841e+09,4.21e+07,0,204548,3.07308e+09,3063783292
1.1e+11,57600,No,2.9493e+09,3.53867e+07,0,854114,3.07308e+09,3063783292
1.1e+11,57600,Simple,2.96815e+09,3.73153e+07,0,27454.5,3.07308e+09,3063783292
1.1e+11,57600,baseline,2.98692e+09,3.29495e+07,0,0,3.07308e+09,885240797
1.1e+11,57600,Coop,2.9613e+09,3.28083e+07,0,881569,3.07308e+09,885240797
1.1e+11,57600,FCFS,2.95859e+09,3.64302e+07,0,881569,3.07308e+09,885240797
1.1e+11,57600,No,2.97489e+09,3.21131e+07,0,120577,3.07308e+09,885240797
1.1e+11,57600,Simple,2.96418e+09,3.68452e+07,0,45757.4,3.07308e+09,885240797
1.1e+11,57600,baseline,2.98795e+09,3.3051e+07,0,0,3.07308e+09,3449301928
1.1e+11,57600,Coop,2.95616e+09,3.58282e+07,0,18303,3.07308e+09,3449301928
1.1e+11,57600,FCFS,2.94843e+09,4.10327e+07,0,863266,3.07308e+09,3449301928
1.1e+11,57600,No,2.95996e+09,3.28247e+07,0,863266,3.07308e+09,3449301928
1.1e+11,57600,Simple,2.96625e+09,3.57119e+07,0,27454.5,3.07308e+09,3449301928
1.1e+11,57600,baseline,2.97132e+09,3.65213e+07,0,0,3.07308e+09,279780479
1.1e+11,57600,Coop,2.96019e+09,4.07022e+07,0,120577,3.07308e+09,279780479
1.1e+11,57600,FCFS,2.95184e+09,4.6593e+07,0,881569,3.07308e+09,279780479
1.2e+11,57600,baseline,2.9931e+09,2.78052e+07,0,0,3.07308e+09,1446177879
1.2e+11,57600,Coop,2.97619e+09,2.9252e+07,0,16777.2,3.07308e+09,1446177879
1.2e+11,57600,FCFS,2.96472e+09,3.56934e+07,0,16777.2,3.07308e+09,1446177879
1.2e+11,57600,No,2.98875e+09,2.78144e+07,0,16777.2,3.07308e+09,1446177879
1.2e+11,57600,Simple,2.98046e+09,3.07153e+07,0,33554.4,3.07308e+09,1446177879
1.2e+11,57600,baseline,2.99155e+09,2.85982e+07,0,0,3.07308e+09,2953935814
1.2e+11,57600,Coop,2.97235e+09,2.97601e+07,0,110527,3.07308e+09,2953935814
1.2e+11,57600,FCFS,2.96057e+09,3.24512e+07,0,1.65963e+06,3.07308e+09,2953935814
1.2e+11,57600,No,2.98146e+09,2.88842e+07,0,25165.8,3.07308e+09,2953935814
1.2e+11,57600,Simple,2.98718e+09,2.95684e+07,0,49633.3,3.07308e+09,2953935814
1.2e+11,57600,baseline,2.99217e+09,2.76845e+07,0,0,3.07308e+09,166726453
1.2e+11,57600,Coop,2.97125e+09,2.96046e+07,0,17651.2,3.07308e+09,166726453
1.2e+11,57600,FCFS,2.95989e+09,3.27859e+07,0,1.57426e+06,3.07308e+09,166726453
1.2e+11,57600,No,2.9743e+09,2.76779e+07,0,877562,3.07308e+09,166726453
1.2e+11,57600,Simple,2.98038e+09,3.00182e+07,0,117804,3.07308e+09,166726453
1.2e+11,57600,baseline,2.9803e+09,2.75876e+07,0,0,3.07308e+09,1674484388
1.2e+11,57600,Coop,2.97835e+09,2.94945e+07,0,25165.8,3.07308e+09,1674484388
1.2e+11,57600,FCFS,2.97612e+09,3.19416e+07,0,25165.8,3.07308e+09,1674484388
1.2e+11,57600,No,2.96347e+09,2.77782e+07,0,16777.2,3.07308e+09,1674484388
1.2e+11,57600,Simple,2.97526e+09,2.99443e+07,0,125887,3.07308e+09,1674484388
1.2e+11,57600,baseline,2.99814e+09,2.85933e+07,0,0,3.07308e+09,3182242323
1.2e+11,57600,Coop,2.9832e+09,2.98476e+07,0,8388.61,3.07308e+09,3182242323
1.2e+11,57600,FCFS,2.98447e+09,3.43192e+07,0,0,3.07308e+09,3182242323
1.2e+11,57600,No,2.98859e+09,2.78792e+07,0,782938,3.07308e+09,3182242323
1.2e+11,57600,Simple,2.99041e+09,3.2691e+07,0,782938,3.07308e+09,3182242323
1.2e+11,57600,baseline,2.99215e+09,2.84753e+07,0,0,3.07308e+09,395032962
1.2e+11,57600,Coop,2.98579e+09,2.9453e+07,0,8388.61,3.07308e+09,395032962
1.2e+11,57600,FCFS,2.98503e+09,3.35221e+07,0,8388.61,3.07308e+09,395032962
1.2e+11,57600,No,2.98063e+09,2.71729e+07,0,8388.61,3.07308e+09,395032962
1.2e+11,57600,Simple,2.98451e+09,2.98088e+07,0,8388.61,3.07308e+09,395032962
1.2e+11,57600,baseline,2.98926e+09,2.85232e+07,0,0,3.07308e+09,1902790897
1.2e+11,57600,Coop,2.99979e+09,2.89925e+07,0,0,3.07308e+09,1902790897
1.2e+11,57600,FCFS,2.99077e+09,3.29753e+07,0,0,3.07308e+09,1902790897
1.2e+11,57600,No,2.98926e+09,2.85232e+07,0,0,3.07308e+09,1902790897
1.2e+11,57600,Simple,2.98343e+09,3.14887e+07,0,0,3.07308e+09,1902790897
1.2e+11,57600,baseline,2.97512e+09,2.77976e+07,0,0,3.07308e+09,3410548832
1.2e+11,57600,Coop,2.98524e+09,2.85612e+07,0,59588.6,3.07308e+09,3410548832
1.2e+11,57600,FCFS,2.97403e+09,3.27492e+07,0,8388.61,3.07308e+09,3410548832
1.2e+11,57600,No,2.98099e+09,2.77893e+07,0,8388.61,3.07308e+09,3410548832
1.2e+11,57600,Simple,2.97927e+09,2.96518e+07,0,16777.2,3.07308e+09,3410548832
1.2e+11,57600,baseline,2.9892e+09,2.93609e+07,0,0,3.07308e+09,623339471
1.2e+11,57600,Coop,2.93415e+09,2.79524e+07,0,281389,3.07308e+09,623339471
1.2e+11,57600,FCFS,2.9279e+09,3.02061e+07,0,1.29938e+06,3.07308e+09,623339471
1.2e+11,57600,No,2.94637e+09,2.69031e+07,0,50331.6,3.07308e+09,623339471
1.2e+11,57600,Simple,2.95414e+09,3.01122e+07,0,918631,3.07308e+09,623339471
1.2e+11,57600,baseline,3.00028e+09,2.8054e+07,0,0,3.07308e+09,2131097406
1.2e+11,57600,Coop,2.96396e+09,3.03647e+07,0,16777.2,3.07308e+09,2131097406
1.2e+11,57600,FCFS,2.95523e+09,3.30925e+07,0,1.19118e+06,3.07308e+09,2131097406
1.2e+11,57600,No,2.97384e+09,2.84582e+07,0,25165.8,3.07308e+09,2131097406
1.2e+11,57600,Simple,2.96111e+09,3.07495e+07,0,53108.7,3.07308e+09,2131097406
1.2e+11,57600,baseline,2.99337e+09,2.77971e+07,0,0,3.07308e+09,3638855341
1.2e+11,57600,Coop,2.95033e+09,2.8769e+07,0,33554.4,3.07308e+09,3638855341
1.2e+11,57600,FCFS,2.95715e+09,3.40559e+07,0,808104,3.07308e+09,3638855341
1.2e+11,57600,No,2.9557e+09,2.6989e+07,0,1.58353e+06,3.07308e+09,3638855341
1.2e+11,57600,Simple,2.94418e+09,3.07507e+07,0,83886.1,3.07308e+09,3638855341
1.2e+11,57600,baseline,3.00425e+09,2.71936e+07,0,0,3.07308e+09,1291487649
1.2e+11,57600,Coop,2.98167e+09,2.83232e+07,0,799715,3.07308e+09,1291487649
1.2e+11,57600,FCFS,2.97652e+09,3.40419e+07,0,885077,3.07308e+09,1291487649
1.2e+11,57600,No,2.96014e+09,2.70787e+07,0,799715,3.07308e+09,1291487649
1.2e+11,57600,Simple,2.98687e+09,3.06491e+07,0,818590,3.07308e+09,1291487649
1.2e+11,57600,baseline,2.98892e+09,2.83884e+07,0,0,3.07308e+09,3589991544
1.2e+11,57600,Coop,2.93935e+09,3.00948e+07,0,1.59943e+06,3.07308e+09,3589991544
1.2e+11,57600,FCFS,2.92558e+09,3.28552e+07,0,2.60737e+06,3.07308e+09,3589991544
1.2e+11,57600,No,2.93909e+09,2.67256e+07,0,50331.6,3.07308e+09,3589991544
1.2e+11,57600,Simple,2.92531e+09,2.85284e+07,0,1.70856e+06,3.07308e+09,3589991544
1.2e+11,57600,baseline,2.99655e+09,2.83528e+07,0,0,3.07308e+09,3314760307
1.2e+11,57600,Coop,2.90832e+09,2.86921e+07,0,1.62547e+06,3.07308e+09,3314760307
1.2e+11,57600,FCFS,2.92414e+09,3.43879e+07,0,1.05459e+06,3.07308e+09,3314760307
1.2e+11,57600,No,2.93183e+09,2.82529e+07,0,324067,3.07308e+09,3314760307
1.2e+11,57600,Simple,2.91816e+09,3.25301e+07,0,353915,3.07308e+09,3314760307
1.2e+11,57600,baseline,2.99684e+09,2.6389e+07,0,0,3.07308e+09,3545025391
1.2e+11,57600,Coop,2.95682e+09,2.71854e+07,0,118916,3.07308e+09,3545025391
1.2e+11,57600,FCFS,2.9559e+09,3.06995e+07,0,893465,3.07308e+09,3545025391
1.2e+11,57600,No,2.94449e+09,2.62741e+07,0,893465,3.07308e+09,3545025391
1.2e+11,57600,Simple,2.96348e+09,2.85038e+07,0,229706,3.07308e+09,3545025391
1.2e+11,57600,baseline,2.98334e+09,2.76894e+07,0,0,3.07308e+09,1221617321
1.2e+11,57600,Coop,2.96513e+09,3.09131e+07,0,25165.8,3.07308e+09,1221617321
1.2e+11,57600,FCFS,2.9527e+09,3.30316e+07,0,25165.8,3.07308e+09,1221617321
1.2e+11,57600,No,2.99028e+09,2.74969e+07,0,16777.2,3.07308e+09,1221617321
1.2e+11,57600,Simple,2.98851e+09,3.22141e+07,0,17651.2,3.07308e+09,1221617321
1.2e+11,57600,baseline,2.99672e+09,2.84043e+07,0,0,3.07308e+09,3966877944
1.2e+11,57600,Coop,2.96472e+09,3.0774e+07,0,118916,3.07308e+09,3966877944
1.2e+11,57600,FCFS,2.96443e+09,3.41833e+07,0,118916,3.07308e+09,3966877944
1.2e+11,57600,No,2.94748e+09,2.8299e+07,0,118916,3.07308e+09,3966877944
1.2e+11,57600,Simple,2.96742e+09,2.96907e+07,0,69914.6,3.07308e+09,3966877944
1.2e+11,57600,baseline,2.98638e+09,2.7032e+07,0,0,3.07308e+09,1348560499
1.2e+11,57600,Coop,2.95895e+09,2.87008e+07,0,893465,3.07308e+09,1348560499
1.2e+11,57600,FCFS,2.96196e+09,3.08086e+07,0,1.18056e+06,3.07308e+09,1348560499
