1.19116e+13	5	0.800515
9.94727e+12	6	0.799429
8.50586e+12	7	0.800663
7.45996e+12	8	0.799463
6.61621e+12	9	0.800621
5.96582e+12	10	0.799649
5.41211e+12	11	0.800731
4.96387e+12	12	0.800443
4.59473e+12	13	0.799016
4.26074e+12	14	0.799716
3.97949e+12	15	0.799353
3.72900e+12	16	0.799598
3.50488e+12	17	0.800299
3.31592e+12	18	0.799404
3.14014e+12	19	0.799611
2.97754e+12	20	0.800579
2.84131e+12	21	0.799568
2.71387e+12	22	0.799243
2.59521e+12	23	0.799374
2.48096e+12	24	0.800647
