BlockingFCFS1h	725328000.0	606.0	6.42264834983e+12	1.52169579001e+12	2.6875e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.49219e+13	606.0	0.799530074257	0.0113508446909	0.753124	0.7856725	0.7927675	0.799655	0.80711325	0.8134275	0.837022
BlockingFCFS1h	756864000.0	613.0	6.38320734095e+12	1.51989835545e+12	2.6875e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.35156e+13	613.0	0.798923140294	0.0124398050481	0.754353	0.7842824	0.791522	0.798455	0.806329	0.8131866	0.839525
BlockingFCFSDaly	157680000.0	1.0	2.05469e+13		2.05469e+13	2.05469e+13	2.05469e+13	2.05469e+13	2.05469e+13	2.05469e+13	2.05469e+13	1.0	0.760939		0.760939	0.760939	0.760939	0.760939	0.760939	0.760939	0.760939
BlockingFCFSDaly	189216000.0	14.0	1.16071357143e+13	3.15013809553e+12	8.3125e+12	8.65e+12	9.4375e+12	1.07031e+13	1.35156e+13	1.646876e+13	1.77344e+13	14.0	0.795773285714	0.00850576509857	0.773072	0.7863613	0.79600975	0.796632	0.80111875	0.804102	0.804995
BlockingFCFSDaly	220752000.0	27.0	9.75520740741e+12	2.82399605278e+12	7.1875e+12	7.1875e+12	8.3125e+12	8.3125e+12	1.00703e+13	1.407812e+13	1.77344e+13	27.0	0.798091666667	0.00788390283084	0.774989	0.7892912	0.794528	0.799991	0.801363	0.8066998	0.811957
BlockingFCFSDaly	252288000.0	65.0	8.27572e+12	1.95350967517e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.07031e+13	1.35156e+13	65.0	0.800058953846	0.0113175731048	0.75272	0.7889052	0.794498	0.801479	0.807012	0.8126736	0.823395
BlockingFCFSDaly	283824000.0	81.0	8.3385382716e+12	1.81973290221e+12	3.8125e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.07031e+13	1.35156e+13	81.0	0.799450123457	0.0102398461675	0.765834	0.7889	0.793941	0.799236	0.805963	0.81011	0.832677
BlockingFCFSDaly	315360000.0	103.0	7.59435533981e+12	1.73216275555e+12	4.9375e+12	6.0625e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.35156e+13	103.0	0.799645640777	0.0097009493783	0.772793	0.7862112	0.7938665	0.80018	0.806229	0.8103746	0.829397
BlockingFCFSDaly	346896000.0	111.0	7.02787117117e+12	1.83954395625e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.21094e+13	111.0	0.800563531532	0.0109560507009	0.778246	0.786639	0.793395	0.80059	0.807574	0.812682	0.830831
BlockingFCFSDaly	378432000.0	127.0	6.14000944882e+12	1.71359098009e+12	2.6875e+12	3.8125e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	1.21094e+13	127.0	0.801774543307	0.0102077174522	0.76414	0.7886844	0.795703	0.801254	0.8091145	0.8136544	0.827927
BlockingFCFSDaly	409968000.0	144.0	5.9375e+12	1.40242048501e+12	2.6875e+12	4.15e+12	4.9375e+12	6.0625e+12	7.1875e+12	7.1875e+12	9.4375e+12	144.0	0.7994723125	0.0127768252727	0.761315	0.7835455	0.791891	0.801125	0.807496	0.8143648	0.82839
BlockingFCFSDaly	441504000.0	153.0	5.54044052288e+12	1.61175962552e+12	2.6875e+12	3.8125e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	1.35156e+13	153.0	0.800410078431	0.0129421884653	0.76471	0.7827992	0.792721	0.800774	0.806991	0.814921	0.832748
BlockingFCFSDaly	473040000.0	207.0	5.01970096618e+12	1.22226451978e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	6.0625e+12	1.07031e+13	207.0	0.800660806763	0.0131520795311	0.760232	0.7862428	0.7918685	0.801172	0.808907	0.8152714	0.841136
BlockingFCFSDaly	504576000.0	255.0	4.71691176471e+12	1.32473167951e+12	1.5625e+12	2.6875e+12	3.8125e+12	4.9375e+12	5.5e+12	6.0625e+12	8.3125e+12	255.0	0.798880607843	0.0145573198681	0.750647	0.7796572	0.79077	0.799908	0.8081605	0.8159218	0.834822
BlockingFCFSDaly	536112000.0	292.0	4.50984589041e+12	1.30038464844e+12	2.6875e+12	2.6875e+12	3.8125e+12	4.375e+12	4.9375e+12	6.0625e+12	9.4375e+12	292.0	0.798825243151	0.0140301471946	0.756339	0.7804889	0.7914785	0.800177	0.80712925	0.8148688	0.84347
BlockingFCFSDaly	567648000.0	346.0	4.18316473988e+12	1.14349894914e+12	1.5625e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	6.0625e+12	8.3125e+12	346.0	0.799593101156	0.0137793007035	0.7516	0.781352	0.7920255	0.8005135	0.8078425	0.8154315	0.839221
BlockingFCFSDaly	599184000.0	364.0	4.03193681319e+12	1.11901989971e+12	1.5625e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	4.9375e+12	9.4375e+12	364.0	0.802208821429	0.0148569749057	0.754573	0.7831207	0.79255925	0.8022515	0.81240175	0.8204985	0.848627
BlockingFCFSDaly	630720000.0	425.0	3.68279411765e+12	9.26137862404e+11	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	8.3125e+12	425.0	0.798329338824	0.0156404922506	0.752963	0.7782296	0.788077	0.798614	0.808387	0.8181416	0.837669
BlockingFCFSDaly	662256000.0	453.0	3.54956534216e+12	1.09826253473e+12	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	1.07031e+13	453.0	0.799588216336	0.0167269964421	0.751847	0.7777426	0.7897	0.801454	0.8108	0.8191896	0.845743
BlockingFCFSDaly	693792000.0	504.0	3.48214285714e+12	9.41830031681e+11	1.5625e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	4.9375e+12	7.1875e+12	504.0	0.801130654762	0.0154736091566	0.752839	0.7808446	0.790575	0.801761	0.8126305	0.8202716	0.843982
BlockingFCFSDaly	725328000.0	542.0	3.26868081181e+12	9.21970027981e+11	1.5625e+12	2.6875e+12	2.6875e+12	2.6875e+12	3.8125e+12	4.9375e+12	8.3125e+12	542.0	0.799334983395	0.0173227740588	0.751536	0.7781991	0.78911275	0.8009855	0.81135825	0.8197217	0.847383
BlockingFCFSDaly	756864000.0	558.0	3.1935483871e+12	9.86268115969e+11	1.5625e+12	2.6875e+12	2.6875e+12	2.6875e+12	3.8125e+12	3.8125e+12	8.3125e+12	558.0	0.799008693548	0.0177528070859	0.750334	0.7734356	0.78736225	0.800306	0.811138	0.8213943	0.848625
Coop	189216000.0	3.0	8.6875e+12	6.49519052838e+11	8.3125e+12	8.3125e+12	8.3125e+12	8.3125e+12	8.875e+12	9.2125e+12	9.4375e+12	3.0	0.785729	0.00656819366341	0.780361	0.7810434	0.782067	0.783773	0.788413	0.791197	0.793053
Coop	220752000.0	19.0	8.04605263158e+12	1.65256581929e+12	4.9375e+12	6.9625e+12	7.1875e+12	7.1875e+12	8.875e+12	9.69062e+12	1.21094e+13	19.0	0.800046684211	0.00834328382628	0.783756	0.7921034	0.7953885	0.799125	0.8042275	0.8092938	0.821006
Coop	252288000.0	50.0	7.125624e+12	1.57778312412e+12	4.9375e+12	4.9375e+12	6.0625e+12	7.1875e+12	8.3125e+12	9.4375e+12	1.07031e+13	50.0	0.7979985	0.0106297752261	0.760809	0.7864859	0.7916595	0.799863	0.80512025	0.8080842	0.817796
